product_seq,product_idx,inactive,description,company_prefix,item_reference,indicator_digit,external_upc,external_plu,gtin,company_name
7067,,N,ORGANIC LEMON 12-1lb BAG PB EXP FANCY ,791928,46306,1,7.92E+11,,10791928463066,"KINGS RIVER PACKING, LP"
7068,,N,ORGANIC LEMON 12-1lb BAG FB EXP FANCY ,791928,46306,1,7.92E+11,,10791928463066,"KINGS RIVER PACKING, LP"
7069,,N,ORGANIC LEMON 12-1lb BAG PB FANCY ,791928,46307,1,7.92E+11,,10791928463073,"KINGS RIVER PACKING, LP"
7070,,N,ORGANIC LEMON 12-1lb BAG FB FANCY ,791928,46307,1,7.92E+11,,10791928463073,"KINGS RIVER PACKING, LP"
7072,,N,ORGANIC LEMON 12-1lb BAG FB EXP CHOICE ,791928,46308,1,7.92E+11,,10791928463080,"KINGS RIVER PACKING, LP"
7071,,N,ORGANIC LEMON 12-1lb BAG PB EXP CHOICE ,791928,46308,1,7.92E+11,,10791928463080,"KINGS RIVER PACKING, LP"
7074,,N,ORGANIC LEMON 12-1lb BAG FB CHOICE ,791928,46309,1,7.92E+11,,10791928463097,"KINGS RIVER PACKING, LP"
7073,,N,ORGANIC LEMON 12-1lb BAG PB CHOICE ,791928,46309,1,7.92E+11,,10791928463097,"KINGS RIVER PACKING, LP"
7076,,N,ORGANIC LEMON 12-1lb BAG FB STANDARD ,791928,46310,1,7.92E+11,,10791928463103,"KINGS RIVER PACKING, LP"
7075,,N,ORGANIC LEMON 12-1lb BAG PB STANDARD ,791928,46310,1,7.92E+11,,10791928463103,"KINGS RIVER PACKING, LP"
7077,,N,ORGANIC LEMON 36-1lb BAG FB EXP FANCY ,791928,46311,1,7.92E+11,,10791928463110,"KINGS RIVER PACKING, LP"
7078,,N,ORGANIC LEMON 36-1lb BAG FB FANCY ,791928,46312,1,7.92E+11,,10791928463127,"KINGS RIVER PACKING, LP"
7079,,N,ORGANIC LEMON 36-1lb BAG FB EXP CHOICE ,791928,46313,1,7.92E+11,,10791928463134,"KINGS RIVER PACKING, LP"
7080,,N,ORGANIC LEMON 36-1lb BAG FB CHOICE ,791928,46314,1,7.92E+11,,10791928463141,"KINGS RIVER PACKING, LP"
7081,,N,ORGANIC LEMON 36-1lb BAG FB STANDARD ,791928,46315,1,7.92E+11,,10791928463158,"KINGS RIVER PACKING, LP"
7082,,N,ORGANIC LEMON 12-3lb BAG CB EXP FANCY ,791928,46316,1,,,10791928463165,"KINGS RIVER PACKING, LP"
7083,,N,ORGANIC LEMON 12-3lb BAG CB FANCY ,791928,46317,1,,,10791928463172,"KINGS RIVER PACKING, LP"
7084,,N,ORGANIC LEMON 12-3lb BAG CB EXP CHOICE ,791928,46318,1,,,10791928463189,"KINGS RIVER PACKING, LP"
7085,,N,ORGANIC LEMON 12-3lb BAG CB CHOICE ,791928,46319,1,,,10791928463196,"KINGS RIVER PACKING, LP"
7086,,N,ORGANIC LEMON 12-3lb BAG CB STANDARD ,791928,46320,1,,,10791928463202,"KINGS RIVER PACKING, LP"
7087,,N,ORGANIC LEMON 8-5lb BAG CB EXP FANCY ,791928,46321,1,,,10791928463219,"KINGS RIVER PACKING, LP"
7088,,N,ORGANIC LEMON 8-5lb BAG CB FANCY ,791928,46322,1,,,10791928463226,"KINGS RIVER PACKING, LP"
7089,,N,ORGANIC LEMON 8-5lb BAG CB EXP CHOICE ,791928,46323,1,,,10791928463233,"KINGS RIVER PACKING, LP"
7090,,N,ORGANIC LEMON 8-5lb BAG CB CHOICE ,791928,46324,1,,,10791928463240,"KINGS RIVER PACKING, LP"
7091,,N,ORGANIC LEMON 8-5lb BAG CB STANDARD ,791928,46325,1,,,10791928463257,"KINGS RIVER PACKING, LP"
7094,463104,N,SEEDLESS LEMON CARTON FANCY 063 ,791928,46326,1,7.92E+11,3617,10791928463264,"KINGS RIVER PACKING, LP"
7095,463105,N,SEEDLESS LEMON CARTON FANCY 075 ,791928,46327,1,7.92E+11,3617,10791928463271,"KINGS RIVER PACKING, LP"
7096,463106,N,SEEDLESS LEMON CARTON FANCY 095 ,791928,46328,1,7.92E+11,3617,10791928463288,"KINGS RIVER PACKING, LP"
7097,463107,N,SEEDLESS LEMON CARTON FANCY 115 ,791928,46329,1,7.92E+11,3617,10791928463295,"KINGS RIVER PACKING, LP"
7098,463108,N,SEEDLESS LEMON CARTON FANCY 140 ,791928,46330,1,7.92E+11,3617,10791928463301,"KINGS RIVER PACKING, LP"
7099,463109,N,SEEDLESS LEMON CARTON FANCY 165 ,791928,46331,1,7.92E+11,3617,10791928463318,"KINGS RIVER PACKING, LP"
7100,463110,N,SEEDLESS LEMON CARTON FANCY 200 ,791928,46332,1,7.92E+11,3617,10791928463325,"KINGS RIVER PACKING, LP"
7101,463111,N,SEEDLESS LEMON CARTON FANCY 235 ,791928,46333,1,7.92E+11,3617,10791928463332,"KINGS RIVER PACKING, LP"
7102,463112,N,SEEDLESS LEMON CARTON CHOICE 063 ,791928,46334,1,7.92E+11,3617,10791928463349,"KINGS RIVER PACKING, LP"
7103,463113,N,SEEDLESS LEMON CARTON CHOICE 075 ,791928,46335,1,7.92E+11,3617,10791928463356,"KINGS RIVER PACKING, LP"
7104,463114,N,SEEDLESS LEMON CARTON CHOICE 095 ,791928,46336,1,7.92E+11,3617,10791928463363,"KINGS RIVER PACKING, LP"
7105,463115,N,SEEDLESS LEMON CARTON CHOICE 115 ,791928,46337,1,7.92E+11,3617,10791928463370,"KINGS RIVER PACKING, LP"
7106,463116,N,SEEDLESS LEMON CARTON CHOICE 140 ,791928,46338,1,7.92E+11,3617,10791928463387,"KINGS RIVER PACKING, LP"
7107,463117,N,SEEDLESS LEMON CARTON CHOICE 165 ,791928,46339,1,7.92E+11,3617,10791928463394,"KINGS RIVER PACKING, LP"
7108,463118,N,SEEDLESS LEMON CARTON CHOICE 200 ,791928,46340,1,7.92E+11,3617,10791928463400,"KINGS RIVER PACKING, LP"
7109,463119,N,SEEDLESS LEMON CARTON CHOICE 235 ,791928,46341,1,7.92E+11,3617,10791928463417,"KINGS RIVER PACKING, LP"
7110,463120,N,SEEDLESS LEMON CARTON STANDARD 063 ,791928,46342,1,7.92E+11,3617,10791928463424,"KINGS RIVER PACKING, LP"
7111,463121,N,SEEDLESS LEMON CARTON STANDARD 075 ,791928,46343,1,7.92E+11,3617,10791928463431,"KINGS RIVER PACKING, LP"
7112,463122,N,SEEDLESS LEMON CARTON STANDARD 095 ,791928,46344,1,7.92E+11,3617,10791928463448,"KINGS RIVER PACKING, LP"
7113,463123,N,SEEDLESS LEMON CARTON STANDARD 115 ,791928,46345,1,7.92E+11,3617,10791928463455,"KINGS RIVER PACKING, LP"
7114,463124,N,SEEDLESS LEMON CARTON STANDARD 140 ,791928,46346,1,7.92E+11,3617,10791928463462,"KINGS RIVER PACKING, LP"
7115,463125,N,SEEDLESS LEMON CARTON STANDARD 165 ,791928,46347,1,7.92E+11,3617,10791928463479,"KINGS RIVER PACKING, LP"
7116,463126,N,SEEDLESS LEMON CARTON STANDARD 200 ,791928,46348,1,7.92E+11,3617,10791928463486,"KINGS RIVER PACKING, LP"
7117,463127,N,SEEDLESS LEMON CARTON STANDARD 235 ,791928,46349,1,7.92E+11,3617,10791928463493,"KINGS RIVER PACKING, LP"
7118,463128,N,SEEDLESS LEMON 17KG CTN FANCY 075 ,791928,46350,1,7.92E+11,3617,10791928463509,"KINGS RIVER PACKING, LP"
7119,463129,N,SEEDLESS LEMON 17KG CTN FANCY 095 ,791928,46351,1,7.92E+11,3617,10791928463516,"KINGS RIVER PACKING, LP"
7120,463130,N,SEEDLESS LEMON 17KG CTN FANCY 115 ,791928,46352,1,7.92E+11,3617,10791928463523,"KINGS RIVER PACKING, LP"
7121,463131,N,SEEDLESS LEMON 17KG CTN FANCY 140 ,791928,46353,1,7.92E+11,3617,10791928463530,"KINGS RIVER PACKING, LP"
7122,463132,N,SEEDLESS LEMON 17KG CTN FANCY 165 ,791928,46354,1,7.92E+11,3617,10791928463547,"KINGS RIVER PACKING, LP"
7123,463133,N,SEEDLESS LEMON 17KG CTN FANCY 200 ,791928,46355,1,7.92E+11,3617,10791928463554,"KINGS RIVER PACKING, LP"
7124,463134,N,SEEDLESS LEMON 17KG CTN FANCY 235 ,791928,46356,1,7.92E+11,3617,10791928463561,"KINGS RIVER PACKING, LP"
7125,463135,N,SEEDLESS LEMON 17KG CTN CHOICE 075 ,791928,46357,1,7.92E+11,3617,10791928463578,"KINGS RIVER PACKING, LP"
7126,463136,N,SEEDLESS LEMON 17KG CTN CHOICE 095 ,791928,46358,1,7.92E+11,3617,10791928463585,"KINGS RIVER PACKING, LP"
7127,463137,N,SEEDLESS LEMON 17KG CTN CHOICE 115 ,791928,46359,1,7.92E+11,3617,10791928463592,"KINGS RIVER PACKING, LP"
7128,463138,N,SEEDLESS LEMON 17KG CTN CHOICE 140 ,791928,46360,1,7.92E+11,3617,10791928463608,"KINGS RIVER PACKING, LP"
7129,463139,N,SEEDLESS LEMON 17KG CTN CHOICE 165 ,791928,46361,1,7.92E+11,3617,10791928463615,"KINGS RIVER PACKING, LP"
7130,463140,N,SEEDLESS LEMON 17KG CTN CHOICE 200 ,791928,46362,1,7.92E+11,3617,10791928463622,"KINGS RIVER PACKING, LP"
7131,463141,N,SEEDLESS LEMON 17KG CTN CHOICE 235 ,791928,46363,1,7.92E+11,3617,10791928463639,"KINGS RIVER PACKING, LP"
7132,463142,N,SEEDLESS LEMON 17KG CTN STANDARD 075 ,791928,46364,1,7.92E+11,3617,10791928463646,"KINGS RIVER PACKING, LP"
7133,463143,N,SEEDLESS LEMON 17KG CTN STANDARD 095 ,791928,46365,1,7.92E+11,3617,10791928463653,"KINGS RIVER PACKING, LP"
7134,463144,N,SEEDLESS LEMON 17KG CTN STANDARD 115 ,791928,46366,1,7.92E+11,3617,10791928463660,"KINGS RIVER PACKING, LP"
7135,463145,N,SEEDLESS LEMON 17KG CTN STANDARD 140 ,791928,46367,1,7.92E+11,3617,10791928463677,"KINGS RIVER PACKING, LP"
7136,463146,N,SEEDLESS LEMON 17KG CTN STANDARD 165 ,791928,46368,1,7.92E+11,3617,10791928463684,"KINGS RIVER PACKING, LP"
7137,463147,N,SEEDLESS LEMON 17KG CTN STANDARD 200 ,791928,46369,1,7.92E+11,3617,10791928463691,"KINGS RIVER PACKING, LP"
7138,463148,N,SEEDLESS LEMON 17KG CTN STANDARD 235 ,791928,46370,1,7.92E+11,3617,10791928463707,"KINGS RIVER PACKING, LP"
7139,463149,N,SEEDLESS LEMON 17.2KG CTN FANCY 075 ,791928,46371,1,7.92E+11,3617,10791928463714,"KINGS RIVER PACKING, LP"
7140,463150,N,SEEDLESS LEMON 17.2KG CTN FANCY 095 ,791928,46372,1,7.92E+11,3617,10791928463721,"KINGS RIVER PACKING, LP"
7141,463151,N,SEEDLESS LEMON 17.2KG CTN FANCY 115 ,791928,46373,1,7.92E+11,3617,10791928463738,"KINGS RIVER PACKING, LP"
7142,463152,N,SEEDLESS LEMON 17.2KG CTN FANCY 140 ,791928,46374,1,7.92E+11,3617,10791928463745,"KINGS RIVER PACKING, LP"
7143,463153,N,SEEDLESS LEMON 17.2KG CTN FANCY 165 ,791928,46375,1,7.92E+11,3617,10791928463752,"KINGS RIVER PACKING, LP"
7144,463154,N,SEEDLESS LEMON 17.2KG CTN FANCY 200 ,791928,46376,1,7.92E+11,3617,10791928463769,"KINGS RIVER PACKING, LP"
7145,463155,N,SEEDLESS LEMON 17.2KG CTN FANCY 235 ,791928,46377,1,7.92E+11,3617,10791928463776,"KINGS RIVER PACKING, LP"
7146,463156,N,SEEDLESS LEMON 17.2KG CTN CHOICE 075 ,791928,46378,1,7.92E+11,3617,10791928463783,"KINGS RIVER PACKING, LP"
7147,463157,N,SEEDLESS LEMON 17.2KG CTN CHOICE 095 ,791928,46379,1,7.92E+11,3617,10791928463790,"KINGS RIVER PACKING, LP"
7148,463158,N,SEEDLESS LEMON 17.2KG CTN CHOICE 115 ,791928,46380,1,7.92E+11,3617,10791928463806,"KINGS RIVER PACKING, LP"
7149,463159,N,SEEDLESS LEMON 17.2KG CTN CHOICE 140 ,791928,46381,1,7.92E+11,3617,10791928463813,"KINGS RIVER PACKING, LP"
7150,463160,N,SEEDLESS LEMON 17.2KG CTN CHOICE 165 ,791928,46382,1,7.92E+11,3617,10791928463820,"KINGS RIVER PACKING, LP"
7151,463161,N,SEEDLESS LEMON 17.2KG CTN CHOICE 200 ,791928,46383,1,7.92E+11,3617,10791928463837,"KINGS RIVER PACKING, LP"
7152,463162,N,SEEDLESS LEMON 17.2KG CTN CHOICE 235 ,791928,46384,1,7.92E+11,3617,10791928463844,"KINGS RIVER PACKING, LP"
7153,463163,N,SEEDLESS LEMON 17.2KG CTN STANDARD 075 ,791928,46385,1,7.92E+11,3617,10791928463851,"KINGS RIVER PACKING, LP"
7154,463164,N,SEEDLESS LEMON 17.2KG CTN STANDARD 095 ,791928,46386,1,7.92E+11,3617,10791928463868,"KINGS RIVER PACKING, LP"
7155,463165,N,SEEDLESS LEMON 17.2KG CTN STANDARD 115 ,791928,46387,1,7.92E+11,3617,10791928463875,"KINGS RIVER PACKING, LP"
7156,463166,N,SEEDLESS LEMON 17.2KG CTN STANDARD 140 ,791928,46388,1,7.92E+11,3617,10791928463882,"KINGS RIVER PACKING, LP"
7157,463167,N,SEEDLESS LEMON 17.2KG CTN STANDARD 165 ,791928,46389,1,7.92E+11,3617,10791928463899,"KINGS RIVER PACKING, LP"
7158,463168,N,SEEDLESS LEMON 17.2KG CTN STANDARD 200 ,791928,46390,1,7.92E+11,3617,10791928463905,"KINGS RIVER PACKING, LP"
7159,463169,N,SEEDLESS LEMON 17.2KG CTN STANDARD 235 ,791928,46391,1,7.92E+11,3617,10791928463912,"KINGS RIVER PACKING, LP"
7160,463170,N,SEEDLESS LEMON 18KG CTN FANCY 075 ,791928,46392,1,7.92E+11,3617,10791928463929,"KINGS RIVER PACKING, LP"
7161,463171,N,SEEDLESS LEMON 18KG CTN FANCY 095 ,791928,46393,1,7.92E+11,3617,10791928463936,"KINGS RIVER PACKING, LP"
7162,463172,N,SEEDLESS LEMON 18KG CTN FANCY 115 ,791928,46394,1,7.92E+11,3617,10791928463943,"KINGS RIVER PACKING, LP"
7163,463173,N,SEEDLESS LEMON 18KG CTN FANCY 140 ,791928,46395,1,7.92E+11,3617,10791928463950,"KINGS RIVER PACKING, LP"
7164,463174,N,SEEDLESS LEMON 18KG CTN FANCY 165 ,791928,46396,1,7.92E+11,3617,10791928463967,"KINGS RIVER PACKING, LP"
7165,463175,N,SEEDLESS LEMON 18KG CTN FANCY 200 ,791928,46397,1,7.92E+11,3617,10791928463974,"KINGS RIVER PACKING, LP"
7166,463176,N,SEEDLESS LEMON 18KG CTN FANCY 235 ,791928,46398,1,7.92E+11,3617,10791928463981,"KINGS RIVER PACKING, LP"
7167,463177,N,SEEDLESS LEMON 18KG CTN CHOICE 075 ,791928,46399,1,7.92E+11,3617,10791928463998,"KINGS RIVER PACKING, LP"
7168,463178,N,SEEDLESS LEMON 18KG CTN CHOICE 095 ,791928,46400,1,7.92E+11,3617,10791928464001,"KINGS RIVER PACKING, LP"
7169,463179,N,SEEDLESS LEMON 18KG CTN CHOICE 115 ,791928,46401,1,7.92E+11,3617,10791928464018,"KINGS RIVER PACKING, LP"
7170,463180,N,SEEDLESS LEMON 18KG CTN CHOICE 140 ,791928,46402,1,7.92E+11,3617,10791928464025,"KINGS RIVER PACKING, LP"
7171,463181,N,SEEDLESS LEMON 18KG CTN CHOICE 165 ,791928,46403,1,7.92E+11,3617,10791928464032,"KINGS RIVER PACKING, LP"
7172,463182,N,SEEDLESS LEMON 18KG CTN CHOICE 200 ,791928,46404,1,7.92E+11,3617,10791928464049,"KINGS RIVER PACKING, LP"
7173,463183,N,SEEDLESS LEMON 18KG CTN CHOICE 235 ,791928,46405,1,7.92E+11,3617,10791928464056,"KINGS RIVER PACKING, LP"
7174,463184,N,SEEDLESS LEMON 18KG CTN STANDARD 075 ,791928,46406,1,7.92E+11,3617,10791928464063,"KINGS RIVER PACKING, LP"
7175,463185,N,SEEDLESS LEMON 18KG CTN STANDARD 095 ,791928,46407,1,7.92E+11,3617,10791928464070,"KINGS RIVER PACKING, LP"
7176,463186,N,SEEDLESS LEMON 18KG CTN STANDARD 115 ,791928,46408,1,7.92E+11,3617,10791928464087,"KINGS RIVER PACKING, LP"
7177,463187,N,SEEDLESS LEMON 18KG CTN STANDARD 140 ,791928,46409,1,7.92E+11,3617,10791928464094,"KINGS RIVER PACKING, LP"
7178,463188,N,SEEDLESS LEMON 18KG CTN STANDARD 165 ,791928,46410,1,7.92E+11,3617,10791928464100,"KINGS RIVER PACKING, LP"
7179,463189,N,SEEDLESS LEMON 18KG CTN STANDARD 200 ,791928,46411,1,7.92E+11,3617,10791928464117,"KINGS RIVER PACKING, LP"
7180,463190,N,SEEDLESS LEMON 18KG CTN STANDARD 235 ,791928,46412,1,7.92E+11,3617,10791928464124,"KINGS RIVER PACKING, LP"
7181,463191,N,SEEDLESS LEMON 19.5KG CTN FANCY 075 ,791928,46413,1,7.92E+11,3617,10791928464131,"KINGS RIVER PACKING, LP"
7182,463192,N,SEEDLESS LEMON 19.5KG CTN FANCY 095 ,791928,46414,1,7.92E+11,3617,10791928464148,"KINGS RIVER PACKING, LP"
7183,463193,N,SEEDLESS LEMON 19.5KG CTN FANCY 115 ,791928,46415,1,7.92E+11,3617,10791928464155,"KINGS RIVER PACKING, LP"
7184,463194,N,SEEDLESS LEMON 19.5KG CTN FANCY 165 ,791928,46416,1,7.92E+11,3617,10791928464162,"KINGS RIVER PACKING, LP"
7185,463195,N,SEEDLESS LEMON 19.5KG CTN FANCY 200 ,791928,46417,1,7.92E+11,3617,10791928464179,"KINGS RIVER PACKING, LP"
7186,463196,N,SEEDLESS LEMON 19.5KG CTN FANCY 235 ,791928,46418,1,7.92E+11,3617,10791928464186,"KINGS RIVER PACKING, LP"
7187,463197,N,SEEDLESS LEMON 19.5KG CTN CHOICE 075 ,791928,46419,1,7.92E+11,3617,10791928464193,"KINGS RIVER PACKING, LP"
7188,463198,N,SEEDLESS LEMON 19.5KG CTN CHOICE 095 ,791928,46420,1,7.92E+11,3617,10791928464209,"KINGS RIVER PACKING, LP"
7189,463199,N,SEEDLESS LEMON 19.5KG CTN CHOICE 115 ,791928,46421,1,7.92E+11,3617,10791928464216,"KINGS RIVER PACKING, LP"
7190,463200,N,SEEDLESS LEMON 19.5KG CTN CHOICE 165 ,791928,46422,1,7.92E+11,3617,10791928464223,"KINGS RIVER PACKING, LP"
7191,463201,N,SEEDLESS LEMON 19.5KG CTN CHOICE 200 ,791928,46423,1,7.92E+11,3617,10791928464230,"KINGS RIVER PACKING, LP"
7192,463202,N,SEEDLESS LEMON 19.5KG CTN CHOICE 235 ,791928,46424,1,7.92E+11,3617,10791928464247,"KINGS RIVER PACKING, LP"
7193,463203,N,SEEDLESS LEMON 19.5KG CTN STANDARD 075 ,791928,46425,1,7.92E+11,3617,10791928464254,"KINGS RIVER PACKING, LP"
7194,463204,N,SEEDLESS LEMON 19.5KG CTN STANDARD 095 ,791928,46426,1,7.92E+11,3617,10791928464261,"KINGS RIVER PACKING, LP"
7195,463205,N,SEEDLESS LEMON 19.5KG CTN STANDARD 115 ,791928,46427,1,7.92E+11,3617,10791928464278,"KINGS RIVER PACKING, LP"
7196,463206,N,SEEDLESS LEMON 19.5KG CTN STANDARD 165 ,791928,46428,1,7.92E+11,3617,10791928464285,"KINGS RIVER PACKING, LP"
7197,463207,N,SEEDLESS LEMON 19.5KG CTN STANDARD 200 ,791928,46429,1,7.92E+11,3617,10791928464292,"KINGS RIVER PACKING, LP"
7198,463208,N,SEEDLESS LEMON 19.5KG CTN STANDARD 235 ,791928,46430,1,7.92E+11,3617,10791928464308,"KINGS RIVER PACKING, LP"
7199,,N,SEEDLESS LEMON 12-1# FB FANCY ,791928,46431,1,7.92E+11,,10791928464315,"KINGS RIVER PACKING, LP"
7200,,N,SEEDLESS LEMON 12-1# FB CHOICE ,791928,46432,1,7.92E+11,,10791928464322,"KINGS RIVER PACKING, LP"
7201,,N,SEEDLESS LEMON 12-1# FB STANDARD ,791928,46433,1,7.92E+11,,10791928464339,"KINGS RIVER PACKING, LP"
7202,,N,SEEDLESS LEMON 24-1# FB FANCY ,791928,46434,1,7.92E+11,,10791928464346,"KINGS RIVER PACKING, LP"
7203,,N,SEEDLESS LEMON 24-1# FB CHOICE ,791928,46435,1,7.92E+11,,10791928464353,"KINGS RIVER PACKING, LP"
7204,,N,SEEDLESS LEMON 24-1# FB STANDARD ,791928,46436,1,7.92E+11,,10791928464360,"KINGS RIVER PACKING, LP"
7205,,N,SEEDLESS LEMON 12-2# FB FANCY ,791928,46437,1,7.92E+11,,10791928464377,"KINGS RIVER PACKING, LP"
7206,,N,SEEDLESS LEMON 12-2# FB CHOICE ,791928,46438,1,7.92E+11,,10791928464384,"KINGS RIVER PACKING, LP"
7207,,N,SEEDLESS LEMON 12-2# FB STANDARD ,791928,46439,1,7.92E+11,,10791928464391,"KINGS RIVER PACKING, LP"
7208,,N,SEEDLESS LEMON 18-2# FB FANCY ,791928,46440,1,7.92E+11,,10791928464407,"KINGS RIVER PACKING, LP"
7209,,N,SEEDLESS LEMON 18-2# FB CHOICE ,791928,46441,1,7.92E+11,,10791928464414,"KINGS RIVER PACKING, LP"
7210,,N,SEEDLESS LEMON 18-2# FB STANDARD ,791928,46442,1,7.92E+11,,10791928464421,"KINGS RIVER PACKING, LP"
7211,,N,SEEDLESS LEMON 8-5# FB FANCY ,791928,46443,1,7.92E+11,,10791928464438,"KINGS RIVER PACKING, LP"
7212,,N,SEEDLESS LEMON 8-5# FB CHOICE ,791928,46444,1,7.92E+11,,10791928464445,"KINGS RIVER PACKING, LP"
7213,,N,SEEDLESS LEMON 8-5# FB STANDARD ,791928,46445,1,7.92E+11,,10791928464452,"KINGS RIVER PACKING, LP"
7214,,N,MANDARIN 6-3lb CLAMSHELL CL GE MAN 3 US EXP FANCY ,791928,46446,1,30034968090,,10791928464469,"KINGS RIVER PACKING, LP"
7215,,N,MANDARIN 6-3lb CLAMSHELL CL GE MAN 3 US FANCY ,791928,46447,1,30034968090,,10791928464476,"KINGS RIVER PACKING, LP"
7264,,N,MANDARIN 6-5lb BAG FB FB ADORB EXP FANCY USA - CA,791928,46448,1,11110182333,,10791928464483,"KINGS RIVER PACKING, LP"
7266,,N,MANDARIN 6-5lb BAG FB FB ADORB EXP FANCY ,791928,46448,1,11110635624,,10791928464483,"KINGS RIVER PACKING, LP"
7265,,N,MANDARIN 6-5lb BAG FB FB ADORB FANCY USA - CA,791928,46449,1,11110182333,,10791928464490,"KINGS RIVER PACKING, LP"
7267,,N,MANDARIN 6-5lb BAG FB FB ADORB FANCY ,791928,46449,1,11110635624,,10791928464490,"KINGS RIVER PACKING, LP"
7268,,N,MANDARIN 10-3lb BAG FB FB ADORB EXP FANCY ,791928,46452,1,11110635617,,10791928464520,"KINGS RIVER PACKING, LP"
7269,,N,MANDARIN 10-3lb BAG FB FB ADORB FANCY ,791928,46453,1,11110635617,,10791928464537,"KINGS RIVER PACKING, LP"
7270,,N,CARA CARA ORANGE 12-3lb BAG FB EXP FANCY FB AHOLD ,791928,46454,1,6.88E+11,,10791928464544,"KINGS RIVER PACKING, LP"
7271,,N,CARA CARA ORANGE 12-3lb BAG FB FANCY FB AHOLD ,791928,46455,1,6.88E+11,,10791928464551,"KINGS RIVER PACKING, LP"
7272,,N,CARA CARA ORANGE 12-3lb BAG FB EXP CHOICE FB AHOLD ,791928,46456,1,6.88E+11,,10791928464568,"KINGS RIVER PACKING, LP"
7273,,N,CARA CARA ORANGE 12-3lb BAG FB CHOICE FB AHOLD ,791928,46457,1,6.88E+11,,10791928464575,"KINGS RIVER PACKING, LP"
7274,,N,NAVEL ORANGE 6-8# CB HBE FANCY CB AHLD NAV 8 US ,791928,46458,1,6.88E+11,,10791928464582,"KINGS RIVER PACKING, LP"
7275,,N,NAVEL ORANGE 6-8# CB EXP FANCY CB AHLD NAV 8 US ,791928,46459,1,6.88E+11,,10791928464599,"KINGS RIVER PACKING, LP"
7276,,N,NAVEL ORANGE 6-8# CB FANCY CB AHLD NAV 8 US ,791928,46460,1,6.88E+11,,10791928464605,"KINGS RIVER PACKING, LP"
7277,,N,NAVEL ORANGE 6-8# CB HBE CHOICE CB AHLD NAV 8 US ,791928,46461,1,6.88E+11,,10791928464612,"KINGS RIVER PACKING, LP"
7278,,N,NAVEL ORANGE 6-8# CB EXP CHOICE CB AHLD NAV 8 US ,791928,46462,1,6.88E+11,,10791928464629,"KINGS RIVER PACKING, LP"
7279,,N,NAVEL ORANGE 6-8# CB CHOICE CB AHLD NAV 8 US ,791928,46463,1,6.88E+11,,10791928464636,"KINGS RIVER PACKING, LP"
7280,,N,NAVEL ORANGE 6-8# CB EXP COMBO CB AHLD NAV 8 US ,791928,46464,1,6.88E+11,,10791928464643,"KINGS RIVER PACKING, LP"
7281,,N,NAVEL ORANGE 6-8# CB STANDARD CB AHLD NAV 8 US ,791928,46465,1,6.88E+11,,10791928464650,"KINGS RIVER PACKING, LP"
7282,,N,BLOOD ORANGE 18-2lb BAG FB EXP FANCY FB BASKET & BUSH ,791928,46466,1,36800501171,,10791928464667,"KINGS RIVER PACKING, LP"
7283,,N,BLOOD ORANGE 18-2lb BAG FB FANCY FB BASKET & BUSH ,791928,46467,1,36800501171,,10791928464674,"KINGS RIVER PACKING, LP"
7284,,N,BLOOD ORANGE 18-2lb BAG FB EXP CHOICE FB BASKET & BUSH ,791928,46468,1,36800501171,,10791928464681,"KINGS RIVER PACKING, LP"
7285,,N,BLOOD ORANGE 18-2lb BAG FB CHOICE FB BASKET & BUSH ,791928,46469,1,36800501171,,10791928464698,"KINGS RIVER PACKING, LP"
7287,,N,CARA CARA ORANGE 12-3lb BAG FB EXP FANCY FB BASKET & BUSH ,791928,46470,1,36800501188,,10791928464704,"KINGS RIVER PACKING, LP"
7288,,N,CARA CARA ORANGE 12-3lb BAG FB FANCY FB BASKET & BUSH ,791928,46471,1,36800501188,,10791928464711,"KINGS RIVER PACKING, LP"
7289,,N,CARA CARA ORANGE 12-3lb BAG FB EXP CHOICE FB BASKET & BUSH ,791928,46472,1,36800501188,,10791928464728,"KINGS RIVER PACKING, LP"
7290,,N,CARA CARA ORANGE 12-3lb BAG FB CHOICE FB BASKET & BUSH ,791928,46473,1,36800501188,,10791928464735,"KINGS RIVER PACKING, LP"
7291,,N,LEMON 18-2lb BAG FB EXP FANCY FB BKBL LEM 2 NC ,791928,46474,1,36800501195,,10791928464742,"KINGS RIVER PACKING, LP"
7292,,N,LEMON 18-2lb BAG FB FANCY FB BKBL LEM 2 NC ,791928,46475,1,36800501195,,10791928464759,"KINGS RIVER PACKING, LP"
7293,,N,LEMON 18-2lb BAG FB EXP CHOICE FB BKBL LEM 2 NC ,791928,46476,1,36800501195,,10791928464766,"KINGS RIVER PACKING, LP"
7294,,N,LEMON 18-2lb BAG FB CHOICE FB BKBL LEM 2 NC ,791928,46477,1,36800501195,,10791928464773,"KINGS RIVER PACKING, LP"
7295,,N,LEMON 18-2lb BAG FB STANDARD FB BKBL LEM 2 NC ,791928,46478,1,36800501195,,10791928464780,"KINGS RIVER PACKING, LP"
9763,,N,MANDARIN 10-3lb BAG FB BASKET & BUSHEL EXP FANCY ,791928,46479,1,36800008809,,10791928464797,"KINGS RIVER PACKING, LP"
7296,,N,MANDARIN 10-3lb BAG FB FB BASKET & BUSH EXP FANCY ,791928,46479,1,36800008809,,10791928464797,"KINGS RIVER PACKING, LP"
